Wall time,Step,Value
1689315861.2270074,1010632,2693.0
1689315874.2821443,1012228,2704.360107421875
1689315900.4037979,1015456,2733.139892578125
1689315919.6541598,1017796,2761.97998046875
1689315924.116618,1018336,2762.75
1689316011.7711115,1029016,2796.300048828125
1689316019.0479846,1029896,2838.39990234375
1689316033.0207217,1031588,2820.570068359375
1689316062.7864778,1035236,2871.489990234375
1689316105.2588444,1040460,2841.1298828125
1689316151.8139164,1046128,2905.60009765625
1689316215.8372731,1053900,2886.81005859375
1689316228.736033,1055468,2903.530029296875
1689316244.4711037,1057372,2916.39990234375
1689316432.5934448,1080088,2997.43994140625
1689316461.2741737,1083548,3034.610107421875
1689316483.9375372,1086292,3035.3701171875
1689316486.8934379,1086648,3046.510009765625
1689316500.3823411,1088272,3064.60009765625
1689316522.944527,1090980,3020.39990234375
1689316578.7215307,1097720,3039.239990234375
1689316623.4180164,1103152,3044.5
1689316643.3001604,1105536,3059.199951171875
1689316651.7861722,1106544,3068.39990234375
1689316690.2156014,1111180,3083.8701171875
1689316727.3620973,1115596,3120.239990234375
1689316731.1447701,1116052,3120.239990234375
1689316761.6699746,1119736,3103.510009765625
1689316774.0906007,1121212,3103.0
1689316851.2741513,1130500,3169.110107421875
1689316880.7116396,1134032,3144.159912109375
1689316980.945541,1146028,3106.860107421875
1689317024.1700094,1151248,3096.89990234375
1689317053.8240545,1154876,3098.5
1689317083.707871,1158504,3141.300048828125
1689317089.9604197,1159260,3141.300048828125
1689317164.775041,1168252,3194.919921875
1689317241.8205514,1177496,3234.280029296875
1689317258.8896399,1179560,3255.110107421875
1689317272.2094848,1181136,3244.949951171875
1689317279.8470666,1182036,3244.949951171875
1689317291.5343232,1183440,3229.72998046875
1689317372.4974782,1193136,3181.110107421875
1689317384.4306338,1194572,3201.800048828125
1689317394.6220849,1195796,3201.030029296875
1689317398.174642,1196220,3192.580078125
1689317403.3232856,1196832,3197.179931640625
1689317449.5745738,1202356,3241.300048828125
1689317452.5163255,1202712,3241.300048828125
1689317552.2230172,1214680,3295.050048828125
1689317645.9246287,1225904,3310.469970703125
1689317716.396753,1234332,3266.4599609375
1689317786.5517414,1242740,3249.1298828125
1689317798.2536998,1244152,3255.760009765625
1689317910.5916102,1257604,3292.070068359375
1689317934.9660783,1260552,3272.169921875
1689317973.881914,1265228,3299.97998046875
1689317997.526668,1268072,3324.18994140625
1689318022.443488,1271044,3362.719970703125
1689318202.011556,1292600,3378.889892578125
1689318261.3938572,1299708,3407.6298828125
1689318267.8178582,1300488,3407.6298828125
1689318421.2746167,1318856,3374.9599609375
1689318552.967946,1334580,3337.610107421875
1689318629.0562992,1343676,3382.72998046875
1689318644.4061522,1345524,3380.06005859375
1689318671.8595717,1348812,3387.659912109375
1689318724.833102,1355136,3321.669921875
1689318728.314433,1355544,3308.85009765625
1689318769.0644581,1360444,3271.449951171875
1689318777.5485926,1361460,3271.449951171875
1689318817.2348301,1366228,3261.550048828125
1689319032.3553104,1391744,3381.639892578125
1689319057.1114028,1394712,3348.89990234375
1689319081.4147377,1397628,3370.739990234375
1689319122.8798597,1402576,3425.93994140625
1689319152.2505696,1406120,3449.739990234375
1689319156.994401,1406688,3463.18994140625
1689319171.026412,1408348,3500.530029296875
1689319175.955391,1408936,3500.530029296875
1689319242.887118,1416928,3503.5
1689319360.067852,1430988,3461.550048828125
1689319418.8604329,1438032,3516.889892578125
1689319428.0569274,1439124,3521.22998046875
1689319458.372961,1442780,3547.800048828125
1689319467.4832437,1443864,3553.260009765625
1689319496.5463085,1447352,3550.330078125
1689319535.472041,1452044,3571.340087890625
1689319575.5139344,1456856,3578.219970703125
1689319653.841618,1466280,3562.419921875
1689319737.9130027,1476360,3552.530029296875
1689319747.6147044,1477532,3568.639892578125
1689319769.871462,1480204,3564.0
1689319803.252324,1484232,3606.68994140625
1689319817.1768363,1485904,3633.889892578125
1689319947.7711728,1501548,3563.85009765625
1689319987.4956663,1506308,3612.239990234375
1689319992.8658545,1506940,3606.2900390625
1689320007.6232278,1508716,3582.75
1689320139.2773721,1524480,3632.580078125
1689320146.6111147,1525352,3639.0
1689320161.4870305,1527132,3644.31005859375
1689320178.1579735,1529132,3679.330078125
1689320208.1640553,1532748,3721.14990234375
1689320211.397011,1533136,3721.14990234375
1689320233.4593828,1535756,3696.449951171875
1689320242.4237227,1536828,3682.06005859375
1689320251.5335622,1537920,3647.330078125
